filename,doi,title,year,publisher,categories,n_categories,word_count
2024_two_sides_same_coin_differing_approaches_generative.pdf,10.1109/fie61694.2024.10893388,Two Sides of the Same Coin: Differing Approaches to Generative AI in Two Computer Science Classrooms,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect,3,8664
2025_teacher_ai_collaboration_hybrid_framework_streamlining_verbal.pdf,10.1109/iceeie66203.2025.11252529,Teacher-AI Collaboration: A Hybrid Framework for Streamlining Verbal Skill Evaluation in STEM Education Using Generative AI,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4959
2026_aaec_framework_bridging_authentic_assessment_accreditation_engineering.pdf,10.1109/edunine62390.2026.11547082,The AA–EC Framework: Bridging Authentic Assessment and Accreditation in Engineering Education,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5180
2025_stem_faculty_perspectives_assessment_design_era_generative.pdf,10.1109/fie63693.2025.11328606,STEM Faculty Perspectives: Assessment Design in the Era of Generative AI,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5861
2025_students_perceptions_use_generative_ai_enhancing_teaching.pdf,10.23919/ist-africa67297.2025.11060553,Students' Perceptions on the Use of Generative AI in Enhancing Teaching and Learning Computer Science Courses,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,13607
2026_practical_solutions_integrating_generative_ai_modern_engineering.pdf,10.1109/edunine62390.2026.11546886,Practical Solutions for Integrating Generative AI into Modern Engineering Education,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|G_review_methodology,5,4793
2026_responsible_use_generative_ai_context_capstone_electrical.pdf,10.1109/edunine62390.2026.11546862,Responsible Use of Generative AI in the Context of a Capstone Electrical Engineering Project,2026,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4129
2023_student_mastery_ai_deception_analyzing_chatgpt_s.pdf,10.1109/csci62032.2023.00268,Student Mastery or AI Deception? Analyzing ChatGPT's Assessment Proficiency and Evaluating Detection Strategies,2023,,A_automated_grading|C_academic_integrity|F_perception_affect|G_review_methodology,4,4733
2025_electrical_computer_engineering_freshmen_generative_ai_awareness.pdf,10.1109/educon62633.2025.11016545,"Electrical and Computer Engineering Freshmen and Generative AI: Awareness, Attitudes, and Ethics",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6425
2025_reform_higher_education_era_ai_large_models.pdf,10.1109/tale66047.2025.11346646,"Reform of Higher Education in the Era of AI Large Models: Technological Empowerment, Systemic Reconstruction, and Ethical Governance",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3865
2025_impact_generative_artificial_intelligence_software_engineering_education.pdf,10.1109/iceta67772.2025.11280249,The Impact of Generative Artificial Intelligence on Software Engineering Education,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6830
2026_ai_co_reviewer_evaluating_trust_usefulness_generative.pdf,10.1109/icaiii69475.2026.11521836,AI as a Co-Reviewer: Evaluating Trust and Usefulness of Generative AI Feedback in Software Requirements Engineering Education,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,4399
2026_first_steps_automated_grading_handwritten_short_answers.pdf,10.1109/edunine62390.2026.11547041,First Steps Towards Automated Grading of Handwritten Short Answers with LLMs,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,2642
2025_use_chatgpt_assessment_feedback_complex_programming_assessment.pdf,10.1109/isec64801.2025.11147424,Use of ChatGPT for Assessment Feedback on a Complex Programming Assessment,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4630
2025_comparative_analysis_ai_literacy_adoption_among_engineering.pdf,10.1109/icca66035.2025.11430910,A Comparative Analysis of AI Literacy and Adoption Among Engineering Students and Faculty,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4537
2025_how_do_engineering_students_view_use_generative.pdf,10.1109/cispee64787.2025.11159184,"How Do Engineering Students View And Use Generative AI For Learning? Exploring Their Habits, Beliefs, And Attitudes",2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,5142
2025_harnessing_generative_ai_pedagogical_innovation_higher_education.pdf,10.1109/ictas64866.2025.11155729,Harnessing Generative AI for Pedagogical Innovation in Higher Education: Evidence from Zimbabwean Stakeholders,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4555
2025_detecting_large_language_models_exam_essays.pdf,10.1109/edunine62377.2025.10981412,Detecting Large Language Models in Exam Essays,2025,,C_academic_integrity|E_ethics_policy|G_review_methodology,3,5410
2026_influence_ai_use_policies_student_performance_ethical.pdf,10.1109/edunine62390.2026.11546727,The Influence of AI Use Policies on Student Performance and Ethical Awareness in Programming Education,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4206
2025_impact_chatbots_students_reflective_thinking_introductory_programming.pdf,10.1109/educon62633.2025.11016417,The Impact of Chatbots on Students' Reflective Thinking in Introductory Programming Course,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,8181
2026_can_design_ai_resilient_programming_assessments_reflections.pdf,10.1109/edunine62390.2026.11547103,Can We Design AI-Resilient Programming Assessments? Reflections from a Front-End Web Development Course,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect,4,4424
2025_stepgrade_grading_programming_assignments_context_aware_llms.pdf,10.1109/isec64801.2025.11147374,StepGrade: Grading Programming Assignments with Context-Aware LLMs,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5839
2025_wip_protect_framework_preserving_project_learning_integrity.pdf,10.1109/fie63693.2025.11328238,WIP: Protect: a Framework for Preserving Project-Based Learning Integrity in the AI Era,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3836
2025_enhancing_automated_assignment_assessment_higher_education_cnnbilstm.pdf,10.1109/incet64471.2025.11140209,Enhancing Automated Assignment Assessment in Higher Education with a CNN–BiLSTM Model,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,5,4367
2025_how_students_use_generative_ai_insights_conversation.pdf,10.1109/fie63693.2025.11328645,How Students Use Generative AI: Insights from Conversation Log Analysis,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5676
2024_evaluating_impact_unrestricted_genai_usage_experiential_learning.pdf,10.1109/iceed62316.2024.10923772,Evaluating the Impact of Unrestricted GenAI Usage on Experiential-Based Learning,2024,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4175
2023_recommendations_create_programming_exercises_overcome_chatgpt.pdf,10.1109/cseet58097.2023.00031,Recommendations to Create Programming Exercises to Overcome ChatGPT,2023,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,6,4495
2025_how_automate_feedback_diagrammatic_reasoning_relevant_degree.pdf,10.1109/educon62633.2025.11016495,How to Automate Feedback on Diagrammatic Reasoning with a Relevant Degree of Freedom?,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8312
2025_mesa_model_evaluating_subjective_answers_ai.pdf,10.1109/iconat66879.2025.11362691,MESA Model for Evaluating Subjective Answers Using AI,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4271
2024_evaluating_large_language_model_accuracy_structured_academic.pdf,10.1109/isec61299.2024.10665280,Evaluating Large Language Model Accuracy in Structured Academic Settings: Three Case Studies,2024,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,6,4773
2024_assessing_ai_detectors_identifying_ai_generated_code.pdf,10.1145/3639474.3640068,Assessing AI Detectors in Identifying AI-Generated Code: Implications for Education,2024,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,9067
2024_generative_artificial_intelligence_tools_software_engineering_courses.pdf,10.1109/cseet62301.2024.10663042,Using Generative Artificial Intelligence Tools in Software Engineering Courses,2024,,B_authentic_assessment,1,1018
2025_bibliometric_exposition_review_leveraging_llms_programming_education.pdf,10.1109/access.2025.3554627,A Bibliometric Exposition and Review on Leveraging LLMs for Programming Education,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,21072
2025_anti_cheating_online_exam_through_hand_gesture.pdf,10.1109/ismee68179.2025.11473145,Anti-Cheating Online Exam Through Hand Gesture Answering Using Webrtc,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5119
2025_unethical_academic_practices_through_ethical_tools.pdf,10.1109/istem-ed65612.2025.11129384,Unethical Academic Practices through Ethical Tools,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5506
2025_agentic_ai_quiz_learning_system_enhancing_mcq.pdf,10.1109/fie63693.2025.11328160,Agentic AI Quiz-Based Learning System: Enhancing MCQ Generation via Long-Context Cached Retrieval-Augmented Generation,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5990
2025_enhancing_professional_development_engineering_students_through_ai.pdf,10.1109/educon62633.2025.11016499,Enhancing the Professional Development of Engineering Students through an AI-Based Collaborative Feedback System,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6559
2025_panel_name_artificial_intelligence_engineering_computing_education.pdf,10.1109/democon65705.2025.11282853,Panel Name: Artificial Intelligence for Engineering and Computing Education,2025,,C_academic_integrity|E_ethics_policy,2,1196
2024_iris_ai_driven_virtual_tutor_computer_science.pdf,10.1145/3649217.3653543,Iris: An AI-Driven Virtual Tutor for Computer Science Education,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6404
2024_open_source_language_models_can_provide_feedback.pdf,10.1145/3649217.3653612,Open Source Language Models Can Provide Feedback: Evaluating LLMs' Ability to Help Students Using GPT-4-As-A-Judge,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6895
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,10.1145/3724363.3729024,'All Roads Lead to ChatGPT': How Generative AI is Eroding Social Interactions and Student Learning Communities,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7263
2026_generative_ai_empowering_college_english_classroom_research.pdf,10.1145/3785987.3786107,Generative AI Empowering College English Classroom: Research on Application Effect and Acceptance,2026,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4295
2024_automating_human_tutor_style_programming_feedback_leveraging.pdf,10.1145/3636555.3636846,Automating Human Tutor-Style Programming Feedback: Leveraging GPT-4 Tutor Model for Hint Generation and GPT-3.5 Student Model for Hint Validation,2024,,A_automated_grading|D_formative_adaptive|F_perception_affect,3,9948
2024_promoting_ethical_use_generative_ai_education.pdf,10.1145/3685235.3685237,Promoting Ethical Use of Generative AI in Education,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3933
2025_codelens_generative_ai_framework_automated_feedback_sql.pdf,10.1145/3735091.3737534,CodeLens: A Generative AI Framework for Automated Feedback on SQL Assignments,2025,,A_automated_grading|D_formative_adaptive|F_perception_affect|G_review_methodology,4,5410
2024_generative_ai_cs_education_literature_review_through.pdf,10.1145/3660650.3660657,Generative AI in CS Education: Literature Review through a SWOT Lens,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5168
2024_reacting_generative_ai_insights_student_faculty_discussions.pdf,10.1145/3614419.3644014,Reacting to Generative AI: Insights from Student and Faculty Discussions on Reddit,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9904
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,10.1145/3657604.3662046,Plagiarism in the Age of Generative AI: Cheating Method Change and Learning Loss in an Intro to CS Course,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9114
2026_ai_supported_333_teaching_framework_generative_models.pdf,10.1145/3806980.3807175,An AI-Supported “333” Teaching Framework Based on Generative Models and Learning Analytics for Vocational Medical Technology Education,2026,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5211
2024_generative_ai_enhanced_academic_writing_stakeholder_centric.pdf,10.1145/3605098.3636055,Generative AI-Enhanced Academic Writing: A Stakeholder-Centric Approach for the Design and Development of CHAT4ISP-AI,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5537
2024_feedback_feedback_comparing_classic_natural_language_processing.pdf,10.1145/3636555.3636850,Feedback on Feedback: Comparing Classic Natural Language Processing and Generative AI to Evaluate Peer Feedback,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9645
2026_you_re_not_learning_layered_formative_intervention.pdf,10.1145/3786228.3786244,"""You're not learning"": A layered formative intervention to turn AI misuse into a learning opportunity",2026,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6887
2026_detecting_ai_generated_code_introductory_programming_courses.pdf,10.1145/3770762.3772522,Detecting AI-Generated Code in Introductory Programming Courses,2026,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect,4,5151
2026_programming_challenges_perceptions_study_separate_groups_before.pdf,10.1145/3777904,Programming Challenges and Perceptions: A Study of Separate Groups before and after the Release of ChatGPT,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,16729
2025_critical_approach_chatgpt_experience_sql_learning.pdf,10.1145/3641554.3701932,A Critical Approach to ChatGPT: An Experience in SQL Learning,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5199
2024_cs1_llm_integrating_llms_cs1_instruction.pdf,10.1145/3649217.3653584,CS1-LLM: Integrating LLMs into CS1 Instruction,2024,,A_automated_grading|F_perception_affect|G_review_methodology,3,6403
2025_fostering_responsible_ai_use_through_negative_expertise.pdf,10.1145/3724363.3729067,Fostering Responsible AI Use Through Negative Expertise: A Contextualized Autocompletion Quiz,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6530
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,10.1145/3769694.3771128,"ChatGPT in Introductory Programming: Counterbalanced Evaluation of Code Quality, Conceptual Learning, and Student Perceptions",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6106
2025_undergraduate_cybersecurity_redesign_genai_era_beyond_authentic.pdf,10.1145/3769694.3771116,Undergraduate Cybersecurity Redesign for the GenAI Era: Beyond Authentic Assessment,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,3687
2026_stop_grading_artifact_traceability_new_core_assessment.pdf,10.1145/3803869.3803884,Stop Grading the Artifact: Traceability as the New Core Assessment in HCI,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6521
2025_counting_trees_forest_evaluating_prompt_segmentation_classifying.pdf,10.1145/3724363.3729045,Counting the Trees in the Forest: Evaluating Prompt Segmentation for Classifying Code Comprehension Level,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,5706
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,10.1145/3678610.3678630,Navigating the “Cooked” Data: A Framework for Understanding GenAI's Impact on Academic Writing and Learning,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4573
2026_closing_loop_instructor_loop_ai_assistance_system.pdf,10.1145/3770762.3772612,Closing the Loop: An Instructor-in-the-Loop AI Assistance System for Supporting Student Help-Seeking in Programming Education,2026,,D_formative_adaptive|F_perception_affect|G_review_methodology,3,6313
2026_aligning_small_language_models_programming_feedback_scalable.pdf,10.1145/3770762.3772539,Aligning Small Language Models for Programming Feedback: Towards Scalable Coding Support in a Massive Global Course,2026,,A_automated_grading|D_formative_adaptive|G_review_methodology,3,6960
2023_exploring_role_chatgpt_education_applications_challenges.pdf,10.1145/3585059.3611445,Exploring the Role of ChatGPT in Education: Applications and Challenges,2023,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,4757
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,10.1145/3649217.3653622,Semantic Similarity Search for Source Code Plagiarism Detection: An Exploratory Study,2024,,C_academic_integrity|E_ethics_policy|G_review_methodology,3,6308
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,10.1145/3774752,Evaluating AI Models for Autograding Explain in Plain English Questions: Challenges and Considerations,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,15175
2025_enhancing_marked_peer_feedback_functionality_llm_support.pdf,10.1145/3754508.3754511,Enhancing MarkEd with Peer Feedback Functionality with LLM Support,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6565
2023_understanding_geospatial_skills_chatgpt_taking_geographic_information.pdf,10.1145/3615886.3627745,Towards Understanding the Geospatial Skills of ChatGPT: Taking a Geographic Information Systems (GIS) Exam,2023,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,9302
2026_authentic_teaching_assessment_simulation_off_shoring_project.pdf,10.1145/3779657.3779692,Authentic Teaching and Assessment: Simulation of an Off-Shoring Project with Geographically Distributed Teams,2026,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4624
2026_transforming_university_assessments_ai_era_innovative_solutions.pdf,10.1145/3789859.3789870,Transforming University Assessments in the AI Era: Innovative Solutions for Ensuring Academic Honesty,2026,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,4569
2025_opportunities_large_language_models_programming_process_data.pdf,10.1145/3716640.3716652,On the Opportunities of Large Language Models for Programming Process Data,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9407
2024_combining_llm_generated_test_feedback_mooc_programming.pdf,10.1145/3657604.3662040,Combining LLM-Generated and Test-Based Feedback in a MOOC for Programming,2024,,A_automated_grading|D_formative_adaptive|F_perception_affect|G_review_methodology,4,7872
2026_you_don_t_need_data_center_explain.pdf,10.1145/3770762.3772560,You Don't Need a Data Center to Explain in Plain English! Comparing Open-Source and Propriety LLMs for EiPE Grading,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,6644
2026_evaluating_assessment_practices_team_computing_capstone_projects.pdf,10.1145/3760545.3783974,Evaluating Assessment Practices in Team-Based Computing Capstone Projects,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,29212
2025_evaluating_gpt_use_k_12_block_cs.pdf,10.1145/3641554.3701910,Evaluating GPT for use in K-12 Block Based CS Instruction Using a Transpiler and Prompt Engineering,2025,,A_automated_grading|D_formative_adaptive|F_perception_affect,3,5981
2024_sieving_coding_assignments_over_submissions_generated_ai.pdf,10.1145/3699538.3699569,Sieving Coding Assignments Over Submissions Generated by AI and Novice Programmers,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,8353
2024_tackling_students_coding_assignments_llms.pdf,10.1145/3643795.3648389,Tackling Students' Coding Assignments with LLMs,2024,,A_automated_grading|D_formative_adaptive,2,6982
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,10.1145/3649217.3653626,Style Anomalies Can Suggest Cheating in CS1 Programs,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5992
2026_code_rubrics_multimodal_evaluation_llm_systems_automated.pdf,10.1145/3774905.3795458,From Code to Rubrics: A Multimodal Evaluation of LLM Systems for Automated Feedback Generation,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,7901
2024_next_step_hint_generation_introductory_programming_large.pdf,10.1145/3636243.3636259,Next-Step Hint Generation for Introductory Programming Using Large Language Models,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8919
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,10.1145/3641554.3701942,Detecting AI-Generated Pseudocode in High School Online Programming Courses Using an Explainable Approach,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6450
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,10.1145/3686970,TreeQuestion: Assessing Conceptual Learning Outcomes with LLM-Generated Multiple-Choice Questions,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,14226
2026_grade_like_human_rethinking_automated_assessment_large.pdf,10.1145/3769002.3769962,Grade Like a Human: Rethinking Automated Assessment with Large Language Models,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6835
2026_generative_artificial_intelligence_empowering_higher_education_current.pdf,10.1145/3797552.3797659,Generative Artificial Intelligence Empowering Higher Education: Current Status and Future Prospects,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4465
2024_students_perceptions_intentions_regarding_chatgpt_usage_higher.pdf,10.1145/3678610.3678625,Students' Perceptions and Intentions Regarding ChatGPT Usage in Higher Education,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,5145
2024_automated_detection_ai_obfuscated_plagiarism_modeling_assignments.pdf,10.1145/3639474.3640084,Automated Detection of AI-Obfuscated Plagiarism in Modeling Assignments,2024,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,11346
2025_probing_unknown_exploring_student_interactions_probeable_problems.pdf,10.1145/3724363.3729093,Probing the Unknown: Exploring Student Interactions with Probeable Problems at Scale in Introductory Programming,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6795
2023_ban_till_understand_resistance_futile_how_university.pdf,10.1145/3568813.3600138,"From ""Ban It Till We Understand It"" to ""Resistance is Futile"": How University Programming Instructors Plan to Adapt as More Students Use AI Code Generation and Explanation Tools such as ChatGPT and GitHub Copilot",2023,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,17342
2024_use_ai_driven_code_generation_models_teaching.pdf,10.1145/3626252.3630958,Use of AI-driven Code Generation Models in Teaching and Learning Programming: a Systematic Literature Review,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7959
2024_exploring_potential_large_language_models_grading_tool.pdf,10.1145/3675812.3675837,Exploring the Potential of Large Language Models as a Grading Tool for Conceptual Short-Answer Questions in Introductory Physics,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4780
2024_grading_programming_assignments_summarization.pdf,10.1145/3674399.3674426,Grading Programming Assignments by Summarization,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4380
2024_ai_teaches_art_elegant_coding_timely_fair.pdf,10.1145/3626252.3630773,"AI Teaches the Art of Elegant Coding: Timely, Fair, and Helpful Style Feedback in a Global Course",2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5672
2025_genai_context_african_universities_crisis_tertiary_education.pdf,10.1145/3689215,GenAI in the Context of African Universities: A Crisis of Tertiary Education or Its New Dawn?,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,7253
2024_students_perception_use_ai_detector_system_faculty.pdf,10.1145/3675585.3675587,Students'perception of the use of AI Detector System by faculty members in determining the originality of submitted academic requirements,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5280
2026_open_ended_structured_question_assessment_human_llm.pdf,10.1145/3772318.3791034,Open-ended Structured Question Assessment with Human-LLM Collaboration,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,16139
2023_can_generative_pre_trained_transformers_gpt_pass.pdf,10.1145/3587102.3588792,Can Generative Pre-trained Transformers (GPT) Pass Assessments in Higher Education Programming Courses?,2023,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6550
2025_english_composition_image_automatic_scoring_multi_modal.pdf,10.1145/3708394.3708437,English Composition Image Automatic Scoring Based on Multi-modal Large Language Models,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,5440
2022_automatic_generation_programming_exercises_code_explanations_large.pdf,10.1145/3501385.3543957,Automatic Generation of Programming Exercises and Code Explanations Using Large Language Models,2022,,A_automated_grading|C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,5,16812
2026_fine_grained_rubric_aware_automated_scoring_programming.pdf,10.1145/3806980.3807016,Fine-grained Rubric-Aware Automated Scoring of Programming Short Answer Questions via Large Language Models in Vocational Education,2026,,A_automated_grading|D_formative_adaptive|G_review_methodology,3,2554
2026_between_evaluation_facilitation_teaching_assistants_challenges_hci.pdf,10.1145/3803869.3803878,Between Evaluation and Facilitation: Teaching Assistants’ Challenges in HCI Education,2026,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5187
2025_navigating_landscape_automated_feedback_generation_techniques_programming.pdf,10.1145/3764593,Navigating the Landscape of Automated Feedback Generation Techniques for Programming Exercises,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,16859
2023_chatgpt_next_generation_science_learning.pdf,10.1145/3589649,ChatGPT for Next Generation Science Learning,2023,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,2818
2024_development_chatbots_connected_learning_management_systems_support.pdf,10.1145/3637989.3637998,Development of chatbots connected to Learning Management Systems for the support and formative assessment of students,2024,,D_formative_adaptive|F_perception_affect|G_review_methodology,3,4011
2024_prompting_comprehension_exploring_intersection_explain_plain_english.pdf,10.1145/3657604.3662039,Prompting for Comprehension: Exploring the Intersection of Explain in Plain English Questions and Prompt Writing,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10598
